type,amount,oldbalanceOrg,newbalanceOrig,isFraud
PAYMENT,14840.3,0.0,0.0,0
PAYMENT,5288.94,420603.0,415314.06,0
CASH_OUT,20037.82,10834.0,0.0,0
PAYMENT,6387.09,38372.17,31985.08,0
PAYMENT,362.25,0.0,0.0,0
CASH_OUT,122768.43,0.0,0.0,0
CASH_IN,104495.82,1155328.81,1259824.64,0
CASH_OUT,250001.55,65409.0,0.0,0
PAYMENT,2927.48,0.0,0.0,0
PAYMENT,13834.8,21283.0,7448.2,0
PAYMENT,14379.66,245.0,0.0,0
PAYMENT,2118.63,287558.01,285439.38,0
CASH_OUT,141514.6,61433.0,0.0,0
PAYMENT,6726.78,0.0,0.0,0
CASH_IN,225059.02,33585.0,258644.02,0
CASH_OUT,283431.2,0.0,0.0,0
CASH_OUT,53318.11,0.0,0.0,0
PAYMENT,41142.36,10267.0,0.0,0
PAYMENT,4308.23,21679.0,17370.77,0
TRANSFER,510053.3,7526.0,0.0,0
CASH_IN,140663.68,1668554.71,1809218.39,0
CASH_IN,132541.41,2300.0,134841.41,0
PAYMENT,13583.38,20295.0,6711.62,0
CASH_OUT,112636.97,1202.66,0.0,0
CASH_IN,100700.36,0.0,100700.36,0
CASH_OUT,151318.29,320921.6,169603.31,0
PAYMENT,42388.5,1050.0,0.0,0
CASH_OUT,456049.9,101024.0,0.0,0
CASH_IN,12852.2,6490114.07,6502966.27,0
TRANSFER,185630.59,412454.31,226823.72,0
PAYMENT,18693.88,0.0,0.0,0
PAYMENT,9481.91,0.0,0.0,0
PAYMENT,12660.87,22812.0,10151.13,0
CASH_IN,185782.29,9852902.52,10038684.81,0
CASH_IN,218712.67,36559.0,255271.67,0
CASH_OUT,398490.64,0.0,0.0,0
PAYMENT,5792.93,546442.48,540649.55,0
CASH_IN,27583.85,2732340.66,2759924.51,0
CASH_OUT,76276.87,72.0,0.0,0
TRANSFER,349024.1,0.0,0.0,0
CASH_OUT,178864.47,0.0,0.0,0
PAYMENT,5936.51,111765.06,105828.55,0
CASH_OUT,229765.46,3683.0,0.0,0
CASH_OUT,95449.79,303510.0,208060.21,0
CASH_OUT,243833.47,20395.0,0.0,0
CASH_OUT,476250.64,0.0,0.0,0
CASH_OUT,146708.16,31403.0,0.0,0
CASH_OUT,252475.02,11826.23,0.0,0
CASH_OUT,162648.56,647693.79,485045.23,0
PAYMENT,29289.25,0.0,0.0,0
PAYMENT,4914.0,23008.62,18094.63,0
CASH_IN,111704.72,5123536.54,5235241.26,0
CASH_IN,102772.84,2665125.64,2767898.47,0
PAYMENT,20155.01,7179.0,0.0,0
CASH_OUT,91689.77,513054.0,421364.23,0
CASH_OUT,238275.17,12369.0,0.0,0
CASH_OUT,110673.28,9627.15,0.0,0
TRANSFER,902935.91,0.0,0.0,0
CASH_OUT,183375.33,0.0,0.0,0
PAYMENT,13019.82,0.0,0.0,0
CASH_OUT,143582.14,6907.71,0.0,0
CASH_OUT,141564.32,21134.0,0.0,0
CASH_OUT,67961.6,24415.0,0.0,0
TRANSFER,719139.52,0.0,0.0,0
PAYMENT,22279.86,198916.0,176636.14,0
PAYMENT,5123.5,0.0,0.0,0
CASH_OUT,49906.17,0.0,0.0,0
CASH_IN,95109.12,1010349.8,1105458.92,0
CASH_IN,89581.09,9224540.59,9314121.69,0
CASH_OUT,330061.88,147693.0,0.0,0
CASH_IN,112437.32,7355184.76,7467622.08,0
CASH_OUT,710092.27,0.0,0.0,0
CASH_OUT,340255.79,181795.06,0.0,0
CASH_OUT,321466.69,10202.0,0.0,0
CASH_OUT,167695.02,0.0,0.0,0
CASH_OUT,155399.19,28563.0,0.0,0
PAYMENT,4287.39,22841.0,18553.61,0
CASH_OUT,48320.98,9027.0,0.0,0
PAYMENT,16169.12,275925.03,259755.91,0
PAYMENT,3821.64,153114.07,149292.42,0
PAYMENT,13070.0,638492.51,625422.51,0
PAYMENT,9766.58,497185.15,487418.56,0
CASH_IN,9436.73,679092.57,688529.31,0
PAYMENT,14057.64,0.0,0.0,0
CASH_OUT,548389.01,59377.0,0.0,0
CASH_IN,137070.41,8792.0,145862.41,0
PAYMENT,1424.03,449229.0,447804.97,0
CASH_IN,85946.41,71440.0,157386.41,0
CASH_OUT,169865.86,0.0,0.0,0
TRANSFER,337798.85,30763.0,0.0,0
CASH_OUT,133306.59,47601.1,0.0,0
CASH_OUT,232279.22,345559.0,113279.78,0
CASH_OUT,148411.33,109543.0,0.0,0
CASH_OUT,9759.6,0.0,0.0,0
CASH_IN,111168.42,223.0,111391.42,0
CASH_OUT,97392.76,102194.0,4801.24,0
CASH_IN,33348.68,8671928.84,8705277.51,0
PAYMENT,3560.03,50226.0,46665.97,0
PAYMENT,1967.51,281.0,0.0,0
CASH_OUT,281738.13,0.0,0.0,0
CASH_OUT,263204.99,9509.0,0.0,0
CASH_OUT,286936.39,8339.0,0.0,0
PAYMENT,5476.18,31238.0,25761.82,0
PAYMENT,28479.65,11591.0,0.0,0
PAYMENT,16782.57,31313.0,14530.43,0
PAYMENT,16351.33,0.0,0.0,0
PAYMENT,13460.49,21592.0,8131.51,0
TRANSFER,1586799.21,1614.0,0.0,0
PAYMENT,21972.05,34625.52,12653.47,0
PAYMENT,20797.16,0.0,0.0,0
CASH_IN,370213.59,7130310.58,7500524.17,0
PAYMENT,12668.14,11160.0,0.0,0
TRANSFER,1739911.28,7655.0,0.0,0
TRANSFER,98862.23,0.0,0.0,0
CASH_OUT,33954.59,0.0,0.0,0
PAYMENT,3958.2,0.0,0.0,0
TRANSFER,145582.83,70907.0,0.0,0
PAYMENT,2139.84,0.0,0.0,0
CASH_IN,78437.54,299064.0,377501.54,0
PAYMENT,10449.98,0.0,0.0,0
CASH_IN,125934.36,3898456.38,4024390.74,0
CASH_OUT,80747.29,0.0,0.0,0
CASH_OUT,63358.49,254149.0,190790.51,0
CASH_OUT,112960.15,0.0,0.0,0
CASH_OUT,10840.78,240516.0,229675.22,0
PAYMENT,15046.87,0.0,0.0,0
CASH_IN,329288.85,9485484.29,9814773.14,0
CASH_IN,232638.59,181.0,232819.59,0
CASH_OUT,108975.27,198507.0,89531.73,0
CASH_IN,116493.48,49511.0,166004.48,0
CASH_IN,141372.22,125075.0,266447.22,0
TRANSFER,321712.19,0.0,0.0,0
PAYMENT,6776.8,0.0,0.0,0
TRANSFER,1421383.57,0.0,0.0,0
CASH_IN,455966.37,4518.0,460484.37,0
CASH_OUT,228489.07,0.0,0.0,0
CASH_IN,201776.71,356311.0,558087.71,0
CASH_OUT,135887.91,10058.0,0.0,0
CASH_OUT,319367.56,0.0,0.0,0
PAYMENT,37831.74,157866.11,120034.36,0
CASH_OUT,117597.87,196.0,0.0,0
CASH_IN,169345.3,5195862.62,5365207.92,0
CASH_OUT,13846.15,644537.0,630690.85,0
CASH_OUT,622908.71,0.0,0.0,0
TRANSFER,3508618.72,0.0,0.0,0
CASH_OUT,71685.23,725.0,0.0,0
CASH_IN,100267.38,5611.0,105878.38,0
PAYMENT,9319.01,0.0,0.0,0
CASH_OUT,171707.08,2035.0,0.0,0
CASH_OUT,31072.85,100560.0,69487.15,0
CASH_IN,199775.3,1702112.71,1901888.01,0
PAYMENT,39406.65,51378.0,11971.35,0
CASH_OUT,255158.56,21577.0,0.0,0
TRANSFER,392139.55,17744.0,0.0,0
CASH_OUT,195279.32,8034.0,0.0,0
CASH_OUT,153817.51,20235.0,0.0,0
CASH_IN,7315.19,117907.0,125222.19,0
CASH_IN,127063.94,10653.0,137716.94,0
CASH_OUT,101840.36,0.0,0.0,0
PAYMENT,10692.69,49964.0,39271.31,0
PAYMENT,52581.29,9389.0,0.0,0
PAYMENT,6987.5,0.0,0.0,0
CASH_IN,35576.03,2907725.04,2943301.06,0
PAYMENT,16227.49,484040.32,467812.83,0
CASH_OUT,260438.25,0.0,0.0,0
CASH_OUT,43188.32,4288.0,0.0,0
CASH_OUT,124020.34,0.0,0.0,0
PAYMENT,19493.43,315382.81,295889.38,0
CASH_OUT,207248.12,154265.0,0.0,0
CASH_IN,98119.99,1823929.94,1922049.93,0
CASH_IN,138938.86,167.0,139105.86,0
PAYMENT,3445.75,30123.0,26677.25,0
PAYMENT,16277.14,3161.0,0.0,0
CASH_IN,166522.38,7658197.79,7824720.17,0
CASH_OUT,149436.87,128102.0,0.0,0
TRANSFER,35902.8,0.0,0.0,0
CASH_IN,161602.67,15363495.48,15525098.15,0
PAYMENT,11449.81,4553.0,0.0,0
PAYMENT,16214.77,0.0,0.0,0
CASH_OUT,167945.85,0.0,0.0,0
CASH_OUT,181004.5,376292.0,195287.5,0
CASH_OUT,150687.13,10665.0,0.0,0
PAYMENT,20034.79,0.0,0.0,0
PAYMENT,8698.57,0.0,0.0,0
PAYMENT,11548.05,0.0,0.0,0
CASH_IN,153655.97,31752.0,185407.97,0
PAYMENT,9093.96,0.0,0.0,0
CASH_OUT,318455.25,0.0,0.0,0
TRANSFER,193442.21,0.0,0.0,0
CASH_OUT,84209.9,43793.75,0.0,0
CASH_IN,281416.71,1656908.63,1938325.34,0
CASH_OUT,236757.45,0.0,0.0,0
PAYMENT,697.12,27062.0,26364.88,0
PAYMENT,24140.51,0.0,0.0,0
TRANSFER,233891.03,10674.0,0.0,0
PAYMENT,2300.06,20483.0,18182.94,0
PAYMENT,32564.55,237146.8,204582.24,0
PAYMENT,18047.33,4477.94,0.0,0
TRANSFER,745735.54,40715.0,0.0,0
PAYMENT,24469.32,10477.29,0.0,0
CASH_OUT,142536.22,0.0,0.0,0
CASH_IN,131536.37,5365729.95,5497266.32,0
PAYMENT,25985.68,16500.0,0.0,0
CASH_IN,123235.38,157225.0,280460.38,0
CASH_OUT,16191.62,2537.0,0.0,0
PAYMENT,47847.53,0.0,0.0,0
CASH_OUT,238858.49,55168.0,0.0,0
CASH_OUT,226881.87,19646.51,0.0,0
CASH_IN,176845.67,1133272.43,1310118.1,0
CASH_IN,17015.05,6299142.45,6316157.5,0
CASH_OUT,182034.1,5629.0,0.0,0
TRANSFER,715841.11,16512.0,0.0,0
CASH_IN,169335.04,10994.0,180329.04,0
PAYMENT,32562.57,100578.0,68015.43,0
PAYMENT,7431.22,0.0,0.0,0
CASH_IN,224137.99,843.0,224980.99,0
CASH_IN,80190.63,8647866.37,8728057.0,0
CASH_OUT,232955.25,0.0,0.0,0
CASH_OUT,88263.52,0.0,0.0,0
PAYMENT,6113.05,0.0,0.0,0
CASH_IN,370750.43,259.0,371009.43,0
TRANSFER,1591587.2,0.0,0.0,0
CASH_OUT,344096.18,1634.0,0.0,0
CASH_IN,218351.56,9358850.59,9577202.15,0
PAYMENT,23199.47,18685.0,0.0,0
PAYMENT,3307.8,0.0,0.0,0
CASH_OUT,174850.88,20816.0,0.0,0
CASH_OUT,60675.5,0.0,0.0,0
PAYMENT,23087.75,0.0,0.0,0
PAYMENT,7570.19,209447.39,201877.2,0
CASH_IN,315033.43,1317046.65,1632080.08,0
PAYMENT,5755.29,81910.0,76154.71,0
CASH_OUT,58331.76,0.0,0.0,0
CASH_OUT,213533.2,1213.0,0.0,0
PAYMENT,6389.23,11650.0,5260.77,0
CASH_OUT,190505.29,40039.0,0.0,0
CASH_OUT,65349.46,20474.0,0.0,0
CASH_IN,69741.96,9483404.06,9553146.01,0
CASH_OUT,22068.43,232286.0,210217.57,0
CASH_OUT,397034.91,0.0,0.0,0
PAYMENT,3251.83,0.0,0.0,0
CASH_OUT,8520.33,0.0,0.0,0
TRANSFER,48847.42,0.0,0.0,0
PAYMENT,10291.2,208598.41,198307.2,0
PAYMENT,19333.58,120427.0,101093.42,0
TRANSFER,151085.59,16131.0,0.0,0
PAYMENT,42485.52,20334.0,0.0,0
PAYMENT,1795.19,0.0,0.0,0
PAYMENT,6645.79,0.0,0.0,0
CASH_OUT,244297.24,431249.16,186951.92,0
PAYMENT,13046.62,22189.0,9142.38,0
CASH_IN,151854.49,6905179.91,7057034.41,0
PAYMENT,809.67,315129.26,314319.59,0
PAYMENT,4562.59,0.0,0.0,0
CASH_OUT,253460.96,53981.0,0.0,0
CASH_OUT,168793.74,53990.0,0.0,0
CASH_IN,79457.69,42019.0,121476.69,0
CASH_OUT,175685.66,9837.0,0.0,0
PAYMENT,4247.26,0.0,0.0,0
CASH_OUT,393962.59,0.0,0.0,0
PAYMENT,21087.93,0.0,0.0,0
PAYMENT,3811.52,211.0,0.0,0
TRANSFER,128950.28,0.0,0.0,0
CASH_OUT,23452.71,0.0,0.0,0
TRANSFER,526623.13,10875.0,0.0,0
CASH_OUT,98435.91,0.0,0.0,0
CASH_OUT,200837.04,41471.0,0.0,0
TRANSFER,596864.46,0.0,0.0,0
CASH_OUT,125672.78,51992.0,0.0,0
CASH_IN,267478.68,8289763.13,8557241.81,0
PAYMENT,1176.03,435401.36,434225.32,0
CASH_IN,262120.5,8127067.18,8389187.68,0
PAYMENT,6861.62,8505.0,1643.38,0
PAYMENT,6016.01,146016.0,139999.99,0
CASH_OUT,219489.47,0.0,0.0,0
PAYMENT,17689.76,50609.0,32919.24,0
CASH_OUT,401897.49,0.0,0.0,0
CASH_IN,94490.18,2626441.73,2720931.91,0
TRANSFER,247379.98,0.0,0.0,0
CASH_IN,290668.99,154656.98,445325.97,0
PAYMENT,9694.21,311221.72,301527.52,0
CASH_IN,16348.33,32489.12,48837.46,0
CASH_OUT,331151.41,0.0,0.0,0
CASH_OUT,10676.5,0.0,0.0,0
CASH_OUT,208414.1,0.0,0.0,0
CASH_OUT,43744.61,0.0,0.0,0
PAYMENT,22359.22,0.0,0.0,0
PAYMENT,13131.87,0.0,0.0,0
CASH_OUT,188348.33,100124.0,0.0,0
CASH_IN,258419.02,3390613.72,3649032.74,0
CASH_IN,195657.04,17045.0,212702.04,0
CASH_OUT,134822.01,30010.0,0.0,0
CASH_IN,95803.08,3804118.36,3899921.44,0
CASH_OUT,157579.2,0.0,0.0,0
CASH_OUT,8024.22,148260.0,140235.78,0
CASH_OUT,337451.94,241017.95,0.0,0
CASH_OUT,247489.63,59972.0,0.0,0
CASH_OUT,218338.42,0.0,0.0,0
CASH_IN,426302.87,4018.0,430320.87,0
CASH_OUT,74469.67,0.0,0.0,0
TRANSFER,194115.21,140972.74,0.0,0
PAYMENT,25872.48,35912.0,10039.52,0
CASH_OUT,120527.35,0.0,0.0,0
PAYMENT,963.5,682.0,0.0,0
CASH_IN,15853.36,5568398.35,5584251.7,0
CASH_OUT,134373.93,162210.0,27836.07,0
PAYMENT,7296.85,47410.0,40113.15,0
CASH_OUT,489749.48,0.0,0.0,0
PAYMENT,1175.67,199233.39,198057.72,0
PAYMENT,5227.61,7056.0,1828.39,0
PAYMENT,15055.08,0.0,0.0,0
CASH_IN,275515.81,1831216.6,2106732.41,0
CASH_OUT,134442.5,0.0,0.0,0
CASH_IN,72158.42,1606687.23,1678845.65,0
PAYMENT,1456.59,0.0,0.0,0
CASH_OUT,99237.87,0.0,0.0,0
CASH_IN,236685.76,21290.0,257975.76,0
PAYMENT,5025.45,0.0,0.0,0
PAYMENT,8033.58,10714.0,2680.42,0
CASH_OUT,226101.73,0.0,0.0,0
PAYMENT,9674.41,14675.0,5000.59,0
CASH_OUT,292596.46,0.0,0.0,0
PAYMENT,13294.78,0.0,0.0,0
CASH_IN,104238.36,41122.0,145360.36,0
CASH_OUT,40114.49,24598.0,0.0,0
CASH_IN,245157.69,3423824.0,3668981.69,0
CASH_OUT,54840.33,0.0,0.0,0
CASH_IN,309840.75,10130948.58,10440789.33,0
PAYMENT,14053.06,895.0,0.0,0
CASH_IN,168683.09,13213090.25,13381773.34,0
CASH_OUT,60557.53,0.0,0.0,0
CASH_OUT,326198.97,534426.0,208227.03,0
CASH_OUT,100269.41,0.0,0.0,0
PAYMENT,55372.06,6038.0,0.0,0
PAYMENT,5030.03,21475.0,16444.97,0
CASH_IN,190365.25,101.0,190466.25,0
CASH_OUT,55940.16,102365.99,46425.84,0
CASH_OUT,30864.07,0.0,0.0,0
CASH_OUT,203150.54,0.0,0.0,0
CASH_IN,133594.36,10076703.52,10210297.88,0
PAYMENT,1226.22,239716.43,238490.21,0
CASH_OUT,294245.12,40772.0,0.0,0
TRANSFER,332084.9,0.0,0.0,0
PAYMENT,2118.41,0.0,0.0,0
PAYMENT,10757.64,2000.0,0.0,0
CASH_IN,96844.93,9231.0,106075.93,0
CASH_IN,31551.54,10367.0,41918.54,0
CASH_OUT,92474.53,719736.04,627261.51,0
PAYMENT,2017.43,69562.66,67545.23,0
CASH_OUT,314354.55,70243.0,0.0,0
PAYMENT,12086.78,111999.23,99912.45,0
PAYMENT,36260.12,20072.0,0.0,0
PAYMENT,11941.12,0.0,0.0,0
TRANSFER,370840.95,0.0,0.0,0
PAYMENT,4825.23,523219.15,518393.92,0
PAYMENT,24108.76,68951.0,44842.24,0
CASH_OUT,162618.7,0.0,0.0,0
PAYMENT,27603.08,0.0,0.0,0
CASH_IN,185967.89,2570662.09,2756629.97,0
PAYMENT,5106.65,0.0,0.0,0
TRANSFER,2078560.34,0.0,0.0,0
CASH_OUT,57378.66,253.0,0.0,0
CASH_OUT,93187.15,0.0,0.0,0
PAYMENT,3644.89,0.0,0.0,0
TRANSFER,343788.26,0.0,0.0,0
PAYMENT,70614.72,15835.0,0.0,0
CASH_IN,212419.23,23917.0,236336.23,0
CASH_IN,195402.11,4782251.05,4977653.16,0
PAYMENT,17261.79,1081.0,0.0,0
TRANSFER,167194.53,0.0,0.0,0
CASH_OUT,209554.04,103300.0,0.0,0
CASH_OUT,504246.28,70685.0,0.0,0
PAYMENT,7138.44,11704.0,4565.56,0
PAYMENT,203.02,0.0,0.0,0
CASH_OUT,211942.22,0.0,0.0,0
PAYMENT,39829.32,60934.0,21104.68,0
PAYMENT,376.56,0.0,0.0,0
PAYMENT,4282.61,0.0,0.0,0
PAYMENT,11487.79,3394.0,0.0,0
CASH_OUT,68117.65,0.0,0.0,0
CASH_IN,62741.26,147707.0,210448.26,0
CASH_OUT,34649.33,0.0,0.0,0
CASH_OUT,84122.39,0.0,0.0,0
CASH_IN,18518.59,10073964.13,10092482.72,0
CASH_OUT,79012.55,39596.0,0.0,0
CASH_IN,62261.2,4186404.21,4248665.41,0
PAYMENT,1998.13,4857.0,2858.87,0
TRANSFER,427469.04,12852.0,0.0,0
CASH_OUT,36226.25,413.0,0.0,0
CASH_IN,56479.42,94170.8,150650.21,0
PAYMENT,12419.99,293.0,0.0,0
TRANSFER,440214.35,0.0,0.0,0
PAYMENT,12834.08,0.0,0.0,0
PAYMENT,13642.72,15982.0,2339.28,0
PAYMENT,38988.67,428.0,0.0,0
PAYMENT,5973.17,22025.0,16051.83,0
CASH_OUT,155228.26,0.0,0.0,0
CASH_IN,195471.75,6883312.65,7078784.4,0
CASH_OUT,156885.21,0.0,0.0,0
CASH_OUT,176820.26,24063.0,0.0,0
PAYMENT,21507.69,37072.69,15565.0,0
TRANSFER,405700.06,0.0,0.0,0
CASH_IN,53593.0,2926994.09,2980587.08,0
PAYMENT,19160.44,0.0,0.0,0
CASH_OUT,20665.94,0.0,0.0,0
PAYMENT,8774.52,321644.94,312870.42,0
CASH_IN,64877.93,71674.0,136551.93,0
PAYMENT,10925.58,0.0,0.0,0
CASH_OUT,195328.3,0.0,0.0,0
CASH_IN,543908.95,9001.0,552909.95,0
PAYMENT,8910.65,219970.0,211059.35,0
PAYMENT,14711.47,60678.0,45966.53,0
CASH_IN,23596.65,1178873.8,1202470.45,0
PAYMENT,6210.29,2511.0,0.0,0
CASH_IN,91164.6,10924.0,102088.6,0
PAYMENT,2373.34,0.0,0.0,0
TRANSFER,925655.63,201764.71,0.0,0
CASH_IN,268011.37,363.0,268374.37,0
PAYMENT,16328.89,0.0,0.0,0
PAYMENT,15816.65,0.0,0.0,0
PAYMENT,7821.57,0.0,0.0,0
PAYMENT,3917.2,824992.58,821075.38,0
PAYMENT,7365.0,0.0,0.0,0
TRANSFER,810328.15,152792.0,0.0,0
CASH_IN,127180.01,256833.25,384013.26,0
CASH_IN,660037.98,155689.0,815726.98,0
CASH_IN,72741.59,18228221.53,18300963.12,0
CASH_OUT,118412.19,9819.0,0.0,0
CASH_IN,49894.1,7037385.94,7087280.04,0
CASH_OUT,362714.43,0.0,0.0,0
PAYMENT,23820.38,6606.0,0.0,0
CASH_IN,49959.65,5987853.67,6037813.32,0
PAYMENT,8497.06,390563.66,382066.59,0
PAYMENT,2086.22,203464.77,201378.56,0
CASH_OUT,147373.98,33207.0,0.0,0
CASH_OUT,262439.14,0.0,0.0,0
TRANSFER,339770.85,45297.0,0.0,0
PAYMENT,30403.65,74883.32,44479.68,0
PAYMENT,37098.93,0.0,0.0,0
CASH_IN,182779.07,22583.0,205362.07,0
PAYMENT,14486.31,30639.0,16152.69,0
PAYMENT,9416.31,49913.0,40496.69,0
PAYMENT,38763.11,133341.0,94577.89,0
CASH_OUT,500213.51,229725.0,0.0,0
PAYMENT,7079.39,438012.0,430932.61,0
TRANSFER,188231.11,0.0,0.0,0
CASH_IN,126672.31,2854769.87,2981442.18,0
CASH_OUT,143488.21,0.0,0.0,0
CASH_OUT,20989.03,26750.0,5760.97,0
PAYMENT,5789.55,16625.0,10835.45,0
CASH_IN,202704.1,49544.0,252248.1,0
CASH_OUT,222717.26,0.0,0.0,0
PAYMENT,8398.98,328083.2,319684.22,0
CASH_OUT,238396.65,124291.0,0.0,0
PAYMENT,8432.76,61758.0,53325.24,0
PAYMENT,7915.94,183229.1,175313.16,0
CASH_OUT,75791.98,13812.0,0.0,0
PAYMENT,4728.16,568968.0,564239.84,0
CASH_OUT,116793.95,0.0,0.0,0
CASH_OUT,30227.32,0.0,0.0,0
CASH_OUT,192947.8,0.0,0.0,0
CASH_OUT,269426.99,30483.0,0.0,0
CASH_IN,138487.33,500.0,138987.33,0
PAYMENT,2254.07,241404.44,239150.37,0
CASH_OUT,343146.37,0.0,0.0,0
PAYMENT,9775.3,426902.0,417126.7,0
CASH_OUT,105096.4,0.0,0.0,0
CASH_OUT,341025.2,49909.0,0.0,0
CASH_OUT,79251.24,44683.0,0.0,0
CASH_OUT,254494.05,0.0,0.0,0
CASH_IN,114238.98,4886481.44,5000720.43,0
CASH_IN,159299.25,6739171.19,6898470.44,0
PAYMENT,2037.12,0.0,0.0,0
CASH_OUT,121464.92,31136.0,0.0,0
CASH_OUT,331721.53,41803.0,0.0,0
PAYMENT,353.94,0.0,0.0,0
CASH_OUT,136664.27,151152.0,14487.73,0
TRANSFER,954125.48,0.0,0.0,0
PAYMENT,8716.01,0.0,0.0,0
CASH_OUT,100326.62,904876.0,804549.38,0
CASH_IN,160494.33,1450696.38,1611190.72,0
CASH_OUT,257546.74,994.0,0.0,0
TRANSFER,169635.26,0.0,0.0,0
PAYMENT,2563.51,56103.2,53539.69,0
PAYMENT,6071.07,75028.43,68957.35,0
PAYMENT,1483.71,0.0,0.0,0
CASH_OUT,108716.06,7038.0,0.0,0
CASH_OUT,247346.96,0.0,0.0,0
CASH_IN,200510.39,4705629.89,4906140.28,0
CASH_OUT,249284.64,208375.0,0.0,0
PAYMENT,982.57,0.0,0.0,0
PAYMENT,12873.31,16682.0,3808.69,0
CASH_OUT,206043.55,295713.0,89669.45,0
PAYMENT,6036.39,0.0,0.0,0
CASH_OUT,19481.66,9311.0,0.0,0
CASH_IN,134150.88,5902645.89,6036796.77,0
PAYMENT,5095.08,5477.0,381.92,0
TRANSFER,973786.37,6207.9,0.0,0
PAYMENT,31.8,0.0,0.0,0
CASH_IN,61641.73,181207.0,242848.73,0
CASH_OUT,107825.24,0.0,0.0,0
CASH_OUT,175863.85,729144.9,553281.06,0
CASH_OUT,63133.62,154465.0,91331.38,0
PAYMENT,2647.99,811672.77,809024.78,0
CASH_OUT,213669.94,0.0,0.0,0
CASH_OUT,267912.26,0.0,0.0,0
CASH_OUT,173198.42,11198.0,0.0,0
CASH_IN,48941.91,8529642.58,8578584.48,0
CASH_IN,249576.69,632.0,250208.69,0
CASH_OUT,22989.71,0.0,0.0,0
CASH_OUT,293509.53,0.0,0.0,0
PAYMENT,19875.8,19492.0,0.0,0
CASH_IN,208377.22,150258.0,358635.22,0
PAYMENT,19969.12,163495.0,143525.88,0
CASH_IN,490217.54,1609342.18,2099559.72,0
CASH_IN,24604.81,637.0,25241.81,0
CASH_OUT,16478.4,0.0,0.0,0
CASH_IN,23832.75,1314.0,25146.75,0
PAYMENT,2306.12,51323.13,49017.01,0
PAYMENT,16200.26,0.0,0.0,0
CASH_IN,89584.23,6430244.31,6519828.54,0
PAYMENT,719.41,40580.0,39860.59,0
CASH_OUT,262462.4,0.0,0.0,0
CASH_IN,28432.58,133093.0,161525.58,0
PAYMENT,14456.48,0.0,0.0,0
CASH_OUT,265150.45,101737.0,0.0,0
CASH_OUT,242749.99,16862.0,0.0,0
CASH_OUT,172838.06,358010.0,185171.94,0
CASH_OUT,26173.64,0.0,0.0,0
CASH_OUT,368760.49,0.0,0.0,0
PAYMENT,7605.75,0.0,0.0,0
CASH_IN,161218.96,4117718.41,4278937.37,0
CASH_OUT,340725.63,0.0,0.0,0
CASH_OUT,345750.97,16979.0,0.0,0
CASH_OUT,28398.74,0.0,0.0,0
CASH_OUT,173378.96,0.0,0.0,0
CASH_IN,293570.92,4953054.75,5246625.67,0
CASH_IN,22780.01,2025553.76,2048333.78,0
TRANSFER,1019034.79,0.0,0.0,0
CASH_OUT,189502.96,0.0,0.0,0
CASH_IN,241016.19,244853.0,485869.19,0
CASH_OUT,217155.71,0.0,0.0,0
CASH_IN,51961.22,7087.0,59048.22,0
PAYMENT,10336.79,17064.0,6727.21,0
CASH_IN,204111.9,3596469.29,3800581.18,0
PAYMENT,9431.44,0.0,0.0,0
CASH_OUT,28464.83,143671.0,115206.17,0
CASH_IN,192863.79,54218.0,247081.79,0
CASH_IN,191802.26,1915.39,193717.65,0
CASH_IN,110249.43,21645.0,131894.43,0
PAYMENT,6866.65,549.0,0.0,0
CASH_IN,181071.17,7076285.66,7257356.83,0
CASH_OUT,41217.96,34236.0,0.0,0
TRANSFER,557714.82,0.0,0.0,0
CASH_OUT,145762.77,657293.0,511530.23,0
CASH_OUT,43342.16,36830.0,0.0,0
PAYMENT,2319.59,314995.0,312675.41,0
CASH_IN,168438.56,20240.0,188678.56,0
CASH_IN,50999.52,50973.0,101972.52,0
PAYMENT,2846.88,35922.0,33075.12,0
PAYMENT,9291.22,45968.21,36676.99,0
PAYMENT,12121.71,99915.0,87793.29,0
CASH_OUT,628309.16,0.0,0.0,0
CASH_OUT,27189.47,0.0,0.0,0
CASH_OUT,6442.93,0.0,0.0,0
CASH_IN,4024.08,30399.0,34423.08,0
TRANSFER,490158.2,37466.0,0.0,0
CASH_OUT,287571.79,29878.0,0.0,0
DEBIT,127.63,51984.0,51856.37,0
CASH_IN,264305.85,985.0,265290.85,0
CASH_IN,2530.81,7117648.33,7120179.13,0
TRANSFER,149350.35,0.0,0.0,0
CASH_OUT,68167.55,13317.0,0.0,0
PAYMENT,20854.71,2146.0,0.0,0
PAYMENT,19043.02,70067.0,51023.98,0
CASH_OUT,93057.02,208778.0,115720.98,0
CASH_OUT,286803.74,10853.34,0.0,0
CASH_OUT,320205.6,0.0,0.0,0
PAYMENT,3797.17,107842.0,104044.83,0
CASH_IN,422368.3,1733.0,424101.3,0
CASH_OUT,330825.99,106585.0,0.0,0
PAYMENT,855.84,262.0,0.0,0
CASH_IN,152107.86,6334221.48,6486329.34,0
PAYMENT,1839.3,0.0,0.0,0
CASH_IN,6044.96,11504.0,17548.96,0
CASH_IN,94850.27,12450129.17,12544979.44,0
CASH_IN,123579.1,5832379.61,5955958.71,0
CASH_IN,125012.21,1518166.16,1643178.38,0
CASH_IN,77120.63,5241037.01,5318157.64,0
PAYMENT,4217.84,576.0,0.0,0
